CODIGO_CUENTA;CLASE_MOVIMIENTO;ID_MOVIMIENTO;FECHA_MOVIMIENTO;TIPO;INGRESO_PAGO;CONCEPTO;IMPORTE
01.1.11.05;1;42714                                   ;2021/05/28 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001000,00
01.1.11.05;1;42716                                   ;2021/05/28 00:00:00.000;P;P;APOYO AL DESARROLLO COMERCIAL                                                   ;-0000000002000,00
01.1.11.05;1;42718                                   ;2021/05/28 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;42720                                   ;2021/05/28 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;42802                                   ;2021/05/28 00:00:00.000;T;P;FORMALIZACIONES EN METALICO                                                     ;0000000204177,35
01.1.11.05;1;42885                                   ;2021/05/28 00:00:00.000;P;P;PROP Nº 31/2021 PAGOS PTES                                                      ;0000000918750,67
01.1.11.05;1;43400                                   ;2021/05/28 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000002500,00
01.1.11.05;1;43612                                   ;2021/05/31 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000002000,00
01.1.11.05;1;43616                                   ;2021/05/31 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;0000000002000,00
01.1.11.05;1;43619                                   ;2021/05/31 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000002500,00
01.1.11.05;1;43647                                   ;2021/05/31 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000002500,00
01.1.11.05;1;43673                                   ;2021/05/31 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;43675                                   ;2021/05/31 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001000,00
01.1.11.05;1;43845                                   ;2021/06/01 00:00:00.000;P;P;APOYO AL DESARROLLO INDUSTRIAL Y DE SERVICIOS CONEXOS                           ;-0000000016408,37
01.1.11.05;1;43847                                   ;2021/06/01 00:00:00.000;P;P;APOYO AL DESARROLLO COMERCIAL                                                   ;-0000000002000,00
01.1.11.05;1;43849                                   ;2021/06/01 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;43851                                   ;2021/06/01 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;43853                                   ;2021/06/01 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001000,00
01.1.11.05;1;43962                                   ;2021/06/01 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;43964                                   ;2021/06/01 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001000,00
01.1.11.05;1;44784                                   ;2021/06/01 00:00:00.000;P;P;I+D+I                                                                           ;-0000000002148,30
01.1.11.05;1;44900                                   ;2021/06/02 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;45043                                   ;2021/06/02 00:00:00.000;I;I;DE LA ADMINISTRACIÓN GENERAL DE LA COMUNIDAD AUTÓNOMA DE LA RIOJA               ;0000001528161,75
01.1.11.05;1;45045                                   ;2021/06/02 00:00:00.000;I;I;DE LA ADMINISTRACIÓN GENERAL DE LA COMUNIDAD AUTÓNOMA DE LA RIOJA               ;0000007346838,25
01.1.11.05;1;45076                                   ;2021/06/02 00:00:00.000;P;P;PROP Nº 32/2021 PAGOS PTES                                                      ;0000001073684,76
01.1.11.05;1;45681                                   ;2021/06/02 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;45684                                   ;2021/06/02 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000002500,00
01.1.11.05;1;45686                                   ;2021/06/02 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000003000,00
01.1.11.05;1;46260                                   ;2021/06/02 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000003000,00
01.1.11.05;1;46262                                   ;2021/06/02 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000003000,00
01.1.11.05;1;46308                                   ;2021/06/02 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000003000,00
01.1.11.05;1;46311                                   ;2021/06/02 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000002000,00
01.1.11.05;1;46328                                   ;2021/06/02 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000002000,00
01.1.11.05;1;46331                                   ;2021/06/02 00:00:00.000;I;I;REINTEGROS DE PAGOS DE EJERCICIOS ANTERIORES                                    ;0000000002500,00
01.1.11.05;1;46361                                   ;2021/06/03 00:00:00.000;P;P;PROP Nº 33/2021 PAGOS PTES                                                      ;0000001025048,74
01.1.11.05;1;47070                                   ;2021/06/03 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001500,00
01.1.11.05;1;47072                                   ;2021/06/03 00:00:00.000;P;P;I+D+I                                                                           ;-0000000001000,00
01.1.11.05;1;47977                                   ;2021/06/07 00:00:00.000;P;P;PROP Nº 34/2021 PAGOS PTES                                                      ;0000000768646,31
01.1.11.05;1;48462                                   ;2021/06/07 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000004500,00
01.1.11.05;1;49952                                   ;2021/06/16 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000003000,00
01.1.11.05;1;50020                                   ;2021/06/16 00:00:00.000;P;P;Apoyo al desarrollo empresarial                                                 ;-0000000002500,00
